Category,Description,NutrientDataBankNumber,Carotene,Cryptoxanthin,Carbohydrate,Cholesterol,Choline,Fiber,Lutein and Zeaxanthin,Lycopene,Niacin,Protein,Retinol,Riboflavin,Selenium,SugarTotal,Water,MonosaturatedFat,PolysaturatedFat,SaturatedFat,Total Lipid,Calcium,Copper,Iron,Magnesium,Phosphorus,Potassium,Sodium,Zinc,Vitamin_A,Vitamin_B12,Vitamin_B6,Vitamin_C,Vitamin_D,Vitamin_E,Vitamin_K
French toast sticks,"French toast sticks, NFS",55301030,1,0,40.62,18,24.1,1.3,51,0,2.934,7.53,23,0.263,12.9,12.87,40.79,3.266,3.571,1.678,9.12,105,0.081,2.3,20,98,129,536,0.68,23,0.18,0.089,0,0.314,0.99,9.5
French toast sticks,"French toast sticks, plain, from frozen",55301031,1,0,40.62,18,24.1,1.3,51,0,2.934,7.53,23,0.263,12.9,12.87,40.79,3.266,3.571,1.678,9.12,105,0.081,2.3,20,98,129,536,0.68,23,0.18,0.089,0,0.314,0.99,9.5
French toast sticks,"French toast sticks, plain, from fast food / restaurant",55301040,4,0,48.48,0,16.4,1.6,5,0,3.029,7.06,0,0.206,14.4,11.64,21.85,11.179,3.019,4.693,20.87,62,0.1,2.26,22,102,131,471,0.6,0,0,0.062,0,0.334,1.03,17.1
French toast sticks,"French toast sticks, from school, NFS",55301048,1,2,22.61,69,71.2,2.9,134,0,2.217,9.18,44,0.2,18.8,3.5,62.94,1.021,1.146,1.072,3.71,122,0.125,1.58,43,166,188,257,1.21,44,0.32,0.152,0,0.214,0.46,3.9
French toast sticks,"French toast sticks, plain",55301050,3,0,41.21,0,13.9,1.4,4,0,2.575,6,0,0.175,12.2,9.89,33.57,9.502,2.566,3.989,17.74,53,0.085,1.92,19,87,111,400,0.51,0,0,0.053,0,0.284,0.88,14.5
French toast sticks,"French toast sticks, whole grain",55301055,11,4,30.35,160,111.4,2.7,240,0,2.488,11.41,95,0.309,27,10.07,45.17,3.784,3.149,3.27,11.35,122,0.126,2.32,35,180,174,315,1.28,96,0.37,0.188,0.1,0.18,1.21,7.6
Fried bread,"Fried bread, Puerto Rican style",55310100,1,1,41.73,56,42.3,0.5,82,0,1,5.03,37,0.186,11.4,31.28,43.86,3.139,2.868,1.637,8.27,53,0.05,1.19,13,78,94,276,0.53,37,0.22,0.06,0,0.134,0.89,7.1
Crepe,"Crepe, NFS",55400010,2,3,21.73,139,101.4,0.6,184,0,1.283,8.78,92,0.336,19.8,4.55,57.09,4.104,2.537,3.368,10.93,97,0.059,1.68,16,155,165,283,0.87,92,0.53,0.099,0,0.176,0.78,3.5
Crepe,"Crepe, plain",55401000,2,3,21.73,139,101.4,0.6,184,0,1.283,8.78,92,0.336,19.8,4.55,57.09,4.104,2.537,3.368,10.93,97,0.059,1.68,16,155,165,283,0.87,92,0.53,0.099,0,0.176,0.78,3.5
Chinese pancake,Chinese pancake,55501000,0,0,45.38,0,3.3,0.7,0,0,2.379,4.05,0,0.025,8.6,0.07,49.8,0.117,0.1,0.102,0.38,17,0.123,2.32,15,62,62,5,0.62,0,0,0.088,0,0.262,0.06,0.1
Dumpling,"Dumpling, plain",55610300,1,0,20.26,2,6.2,0.7,4,0,1.321,3.31,14,0.141,8.7,1.23,71.09,1.151,0.818,0.939,3.21,141,0.04,1.33,9,90,64,428,0.27,14,0.11,0.023,0,0.166,0.18,1.4
Cake made with glutinous rice,Cake made with glutinous rice,55701000,0,0,53.66,0,2.9,1.2,0,0,0.869,2.22,0,0.011,5.9,31.12,37,0.379,0.17,5.48,6.55,24,0.105,0.55,19,56,85,35,0.38,0,0,0.112,0.3,0.032,0.07,0
Cake or pancake made with rice flour and/or dried beans,Cake or pancake made with rice flour and/or dried beans,55702000,3,0,24.98,0,21.7,5.8,0,0,0.676,6.36,0,0.04,3.5,1.85,67.21,0.09,0.142,0.056,0.35,10,0.141,0.89,25,67,233,252,0.86,0,0,0.042,0.2,0.122,0.04,3.1
Dosa (Indian),"Dosa (Indian), plain",55702100,2,0,37.04,0,14.3,1.8,0,0,1.739,5.7,0,0.035,5.6,0.3,51.8,1.643,1.645,0.587,4.05,16,0.147,2.19,14,72,104,309,0.75,0,0,0.101,0.3,0.234,0.53,5
Cake made with glutinous rice and dried beans,Cake made with glutinous rice and dried beans,55703000,2,0,37.34,0,16.8,3.2,0,0,1.6,8.29,0,0.052,7.9,1.58,50.82,0.109,0.128,0.061,0.34,29,0.433,1.13,42,93,238,972,0.92,0,0,0.095,0,0.112,0.07,0.3
Funnel cake with sugar,Funnel cake with sugar,55801000,3,1,43.14,58,47.7,1,76,0,1.956,7.7,63,0.314,17.6,15.9,31.24,6.356,5.886,3.097,16.23,138,0.062,1.98,18,151,165,280,0.72,63,0.41,0.074,0,0.247,1.74,15.8
Funnel cake with sugar and fruit,Funnel cake with sugar and fruit,55801010,5,1,54.92,43,38.4,0.9,59,0,1.491,5.72,46,0.239,13.2,21.28,22.53,6.138,5.781,2.753,15.45,103,0.057,1.56,15,112,139,213,0.55,47,0.3,0.058,4.8,0.185,1.72,16
Pasta,"Pasta, vegetable, cooked",56104000,55,0,26.55,0,5,4.3,13,244,1.068,4.52,0,0.061,19.8,1.15,68.21,0.012,0.044,0.016,0.11,11,0.092,0.49,19,50,31,99,0.44,5,0,0.024,0,0.112,0.21,0.3
Noodles,"Noodles, cooked",56112000,1,0,25.01,29,25.5,1.2,38,0,2.065,4.51,6,0.135,23.8,0.4,67.33,0.578,0.549,0.417,2.06,12,0.097,1.46,21,76,38,236,0.65,6,0.09,0.046,0,0.287,0.17,0
Noodles,"Noodles, whole grain, cooked",56113000,2,0,29.91,0,6.5,3.9,93,0,3.109,5.96,0,0.098,36.1,0.75,61.47,0.175,0.571,0.242,1.7,13,0.224,1.71,54,126,95,210,1.33,0,0,0.093,0,0.147,0.23,0.6
Noodles,"Noodles, vegetable, cooked",56113990,51,0,24.1,33,25.5,2.3,2219,0,1.465,5.01,6,0.122,21.7,0.71,68.11,0.49,0.347,0.359,1.56,19,0.08,1.08,24,57,37,243,0.63,10,0.14,0.113,0,0.244,0.55,100.5
Noodles,"Noodles, chow mein",56116000,1,0,51.9,0,8.1,1.9,54,0,2.52,10.33,0,0.112,32.1,0.25,4.93,7.617,16.949,4.931,31.72,21,0.122,1.76,21,87,89,378,0.63,0,0,0.027,0,0.195,3.29,6.3
Long rice noodles,"Long rice noodles, made from mung beans, cooked",56116990,0,0,20.66,0,22.4,0.1,0,0,0.034,0.04,0,0,1.9,0,79.14,0.002,0.004,0.004,0.01,7,0.021,0.44,1,7,2,5,0.09,0,0,0.008,0,0.023,0.03,0
Rice noodles,"Rice noodles, cooked",56117090,0,0,23.87,0,1.6,1,0,0,0.072,1.78,0,0.004,4.5,0.03,73.38,0.026,0.023,0.023,0.2,4,0.038,0.14,3,20,4,250,0.25,0,0,0.006,0,0.018,0.03,0
Pasta,"Pasta, cooked",56130000,0,0,30.68,0,6.4,1.8,7,0,1.679,5.76,0,0.135,26.2,0.56,61.76,0.13,0.324,0.175,0.92,7,0.099,1.27,18,58,44,232,0.51,0,0,0.049,0,0.272,0.06,0
Pasta,"Pasta, whole grain, cooked",56132990,2,0,29.89,0,6.5,3.9,93,0,3.107,5.95,0,0.098,36.1,0.75,61.43,0.175,0.571,0.242,1.7,13,0.224,1.71,54,126,95,235,1.33,0,0,0.092,0,0.155,0.23,0.6
Pasta,"Pasta, gluten free",56140100,32,0,38.05,0,1.7,1.4,539,0,0.24,3.2,0,0.079,2.2,0,57.67,0.259,0.329,0.15,1,2,0.02,0.22,11,33,24,4,0.27,4,0,0.037,0,0.05,0,0
Cereal,"Cereal, cooked, NFS",56200300,0,0,11.36,0,6.8,1.7,27,0,0.17,2.21,0,0.023,4.8,0.17,84.77,0.332,0.386,0.186,1.09,12,0.072,0.68,24,65,58,70,0.62,0,0,0.015,0,0.062,0.07,0.3
Barley,"Barley, NS as to fat",56200390,5,0,28.09,0,13.3,3.8,56,0,2.053,2.25,0,0.062,8.6,0.28,68.47,0.057,0.213,0.093,0.44,11,0.105,1.32,22,54,93,187,0.82,0,0,0.114,0,0.083,0.01,0.8
Barley,"Barley, no added fat",56200400,5,0,28.09,0,13.3,3.8,56,0,2.053,2.25,0,0.062,8.6,0.28,68.47,0.057,0.213,0.093,0.44,11,0.105,1.32,22,54,93,187,0.82,0,0,0.114,0,0.083,0.01,0.8
Barley,"Barley, fat added",56200410,15,0,27.23,4,13.4,3.7,54,0,1.991,2.2,22,0.061,8.3,0.27,67.07,0.74,0.581,1.195,2.72,11,0.101,1.28,21,53,90,202,0.79,23,0,0.146,0,0.08,0.28,2.1
Buckwheat groats,"Buckwheat groats, NS as to fat",56200490,0,0,19.86,0,20,2.7,60,0,0.936,3.37,0,0.039,2.2,0.9,75.35,0.187,0.187,0.133,0.62,7,0.145,0.8,51,70,88,150,0.61,0,0,0.077,0,0.04,0.09,1.9
Buckwheat groats,"Buckwheat groats, no added fat",56200500,0,0,19.86,0,20,2.7,60,0,0.936,3.37,0,0.039,2.2,0.9,75.35,0.187,0.187,0.133,0.62,7,0.145,0.8,51,70,88,150,0.61,0,0,0.077,0,0.04,0.09,1.9
Buckwheat groats,"Buckwheat groats, fat added",56200510,28,0,18.99,0,19.6,2.6,57,0,0.894,3.22,35,0.038,2.1,0.86,73.61,1.069,1.397,0.683,3.34,8,0.139,0.76,49,67,85,174,0.58,38,0,0.246,0,0.038,1.06,6.5
Grits,"Grits, NS as to regular, quick, or instant, NS as to fat",56200990,7,0,12.2,3,2.5,0.7,1,0,0.62,1.19,15,0.048,2.6,0.09,84.39,0.513,0.389,0.802,1.82,4,0.014,0.45,7,17,21,82,0.12,15,0,0.056,0,0.157,0.21,0.9
Grits,"Grits, NS as to regular, quick, or instant, no added fat",56201000,0,0,12.41,0,2.3,0.7,1,0,0.631,1.2,0,0.048,2.7,0.09,85.75,0.049,0.137,0.053,0.28,4,0.015,0.46,7,17,21,70,0.12,0,0,0.033,0,0.16,0.03,0
Grits,"Grits, NS as to regular, quick, or instant, fat added",56201040,7,0,12.2,3,2.5,0.7,1,0,0.62,1.19,15,0.048,2.6,0.09,84.39,0.513,0.389,0.802,1.82,4,0.014,0.45,7,17,21,82,0.12,15,0,0.056,0,0.157,0.21,0.9
Grits,"Grits, regular or quick, made with water, NS as to fat",56201050,7,0,12.2,3,2.5,0.7,1,0,0.62,1.19,15,0.048,2.6,0.09,84.39,0.513,0.389,0.802,1.82,4,0.014,0.45,7,17,21,82,0.12,15,0,0.056,0,0.157,0.21,0.9
Grits,"Grits, regular or quick, made with water, no added fat",56201051,0,0,12.41,0,2.3,0.7,1,0,0.631,1.2,0,0.048,2.7,0.09,85.75,0.049,0.137,0.053,0.28,4,0.015,0.46,7,17,21,70,0.12,0,0,0.033,0,0.16,0.03,0
Grits,"Grits, regular or quick, made with water, fat added",56201052,7,0,12.2,3,2.5,0.7,1,0,0.62,1.19,15,0.048,2.6,0.09,84.39,0.513,0.389,0.802,1.82,4,0.014,0.45,7,17,21,82,0.12,15,0,0.056,0,0.157,0.21,0.9
Grits,"Grits, regular or quick, made with milk, NS as to fat",56201055,11,0,17.07,11,19.6,0.7,1,0,0.73,4.53,73,0.185,4.5,4.98,73.53,0.939,0.454,1.965,3.82,127,0.005,0.45,18,119,178,117,0.54,74,0.53,0.113,0.1,0.211,0.24,1.1
Grits,"Grits, regular or quick, made with milk, no added fat",56201056,4,0,17.37,8,19.6,0.7,1,0,0.743,4.6,60,0.187,4.6,5.07,74.7,0.483,0.203,1.238,2.3,129,0.005,0.46,18,121,181,105,0.55,60,0.54,0.091,0.1,0.215,0.07,0.2
Grits,"Grits, regular or quick, made with milk, fat added",56201057,11,0,17.07,11,19.6,0.7,1,0,0.73,4.53,73,0.185,4.5,4.98,73.53,0.939,0.454,1.965,3.82,127,0.005,0.45,18,119,178,117,0.54,74,0.53,0.113,0.1,0.211,0.24,1.1
Grits,"Grits, regular or quick, made with non-dairy milk, NS as to fat",56201065,8,0,15.95,3,11.1,0.9,1,0,0.791,2.23,92,0.11,3.4,3.12,77.82,0.998,0.797,1.039,3,165,0.066,0.77,14,35,101,139,0.23,92,0.28,0.064,0,0.165,2.01,1.8
Grits,"Grits, regular or quick, made with non-dairy milk, no added fat",56201066,1,0,16.23,0,11,0.9,1,0,0.805,2.26,78,0.111,3.4,3.18,79.07,0.543,0.553,0.295,1.47,167,0.068,0.78,14,35,102,127,0.23,78,0.28,0.042,0,0.168,1.86,0.9
Grits,"Grits, regular or quick, made with non-dairy milk, fat added",56201067,8,0,15.95,3,11.1,0.9,1,0,0.791,2.23,92,0.11,3.4,3.12,77.82,0.998,0.797,1.039,3,165,0.066,0.77,14,35,101,139,0.23,92,0.28,0.064,0,0.165,2.01,1.8
Grits,"Grits, with cheese, NS as to fat",56201090,7,0,11.36,13,4,0.6,1,0,0.57,3.56,47,0.09,5.4,0.12,79.07,1.256,0.479,2.767,5.27,79,0.017,0.42,9,64,27,144,0.5,48,0.11,0.058,0,0.146,0.27,1.1
Grits,"Grits, with cheese, no added fat",56201091,0,0,11.54,11,3.7,0.7,1,0,0.578,3.6,34,0.091,5.5,0.12,80.22,0.847,0.252,2.119,3.92,80,0.017,0.43,9,64,27,134,0.51,34,0.11,0.037,0,0.148,0.11,0.3
Grits,"Grits, with cheese, fat added",56201092,7,0,11.36,13,4,0.6,1,0,0.57,3.56,47,0.09,5.4,0.12,79.07,1.256,0.479,2.767,5.27,79,0.017,0.42,9,64,27,144,0.5,48,0.11,0.058,0,0.146,0.27,1.1
Grits,"Grits, instant, made with water, no added fat",56201210,0,0,14.84,0,2.7,0.8,1,0,1.618,1.38,0,0.125,3.2,0.29,82.36,0.075,0.183,0.068,0.4,74,0.014,7.33,6,14,26,215,0.09,0,0,0.026,0,0.331,0.01,0
Grits,"Grits, instant, made with water, fat added",56201220,11,0,14.36,4,3.1,0.8,1,0,1.566,1.36,23,0.122,3.1,0.28,80.41,0.801,0.576,1.242,2.83,72,0.013,7.09,6,14,26,230,0.08,24,0,0.062,0,0.321,0.29,1.4
Grits,"Grits, instant, made with water, NS as to fat",56201230,11,0,14.36,4,3.1,0.8,1,0,1.566,1.36,23,0.122,3.1,0.28,80.41,0.801,0.576,1.242,2.83,72,0.013,7.09,6,14,26,230,0.08,24,0,0.062,0,0.321,0.29,1.4
Grits,"Grits, instant, made with milk, fat added",56201340,14,0,18.18,11,16.5,0.8,1,0,1.652,3.98,69,0.23,4.6,4.11,71.89,1.135,0.627,2.155,4.39,168,0.006,7.09,15,94,148,257,0.41,70,0.42,0.107,0.1,0.363,0.32,1.6
Grits,"Grits, instant, made with milk, no added fat",56201342,3,0,18.79,7,16.5,0.8,1,0,1.707,4.09,47,0.236,4.8,4.25,73.56,0.42,0.236,1.012,2.02,173,0.006,7.33,15,97,153,244,0.42,48,0.43,0.073,0.1,0.375,0.04,0.2
Grits,"Grits, instant, made with milk, NS as to fat",56201344,14,0,18.18,11,16.5,0.8,1,0,1.652,3.98,69,0.23,4.6,4.11,71.89,1.135,0.627,2.155,4.39,168,0.006,7.09,15,94,148,257,0.41,70,0.42,0.107,0.1,0.363,0.32,1.6
Grits,"Grits, instant, made with non-dairy milk, NS as to fat",56201350,12,0,17.3,4,9.9,0.9,1,0,1.7,2.17,83,0.171,3.7,2.66,75.26,1.182,0.896,1.427,3.75,198,0.054,7.34,12,28,88,274,0.17,84,0.22,0.069,0,0.327,1.7,2.1
Grits,"Grits, instant, made with non-dairy milk, no added fat",56201355,1,0,17.88,0,9.7,0.9,1,0,1.757,2.23,62,0.176,3.9,2.74,77.04,0.468,0.514,0.261,1.36,204,0.056,7.59,12,29,90,261,0.17,62,0.23,0.033,0,0.338,1.47,0.7
Grits,"Grits, instant, made with non-dairy milk, fat added",56201360,12,0,17.3,4,9.9,0.9,1,0,1.7,2.17,83,0.171,3.7,2.66,75.26,1.182,0.896,1.427,3.75,198,0.054,7.34,12,28,88,274,0.17,84,0.22,0.069,0,0.327,1.7,2.1
Cornmeal mush,"Cornmeal mush, NS as to fat",56201515,21,0,12.25,3,1.6,0.6,226,0,0.69,1.11,15,0.054,1.6,0.25,84.43,0.525,0.382,0.783,1.82,4,0.021,0.64,6,15,21,83,0.11,17,0,0.049,0,0.068,0.2,0.9
Cornmeal mush,"Cornmeal mush, no added fat",56201516,14,0,12.47,0,1.4,0.6,230,0,0.702,1.12,0,0.054,1.6,0.25,85.79,0.061,0.13,0.035,0.28,4,0.022,0.65,6,15,21,71,0.11,2,0,0.026,0,0.069,0.02,0
Cornmeal mush,"Cornmeal mush, fat added",56201517,21,0,12.25,3,1.6,0.6,226,0,0.69,1.11,15,0.054,1.6,0.25,84.43,0.525,0.382,0.783,1.82,4,0.021,0.64,6,15,21,83,0.11,17,0,0.049,0,0.068,0.2,0.9
Cornmeal,"Cornmeal, Puerto Rican Style",56201540,15,0,28.12,8,13.8,0.5,196,0,0.703,4.11,55,0.178,3.3,17.75,64.5,0.456,0.172,1.132,2.16,120,0.013,0.59,16,111,168,151,0.49,57,0.29,0.065,0,0.1,0.05,0.2
Cornmeal dumpling,Cornmeal dumpling,56201550,38,2,25.39,69,48.6,1.1,454,0,1.442,5.33,61,0.219,10.4,1.55,62.97,1.834,1.2,1.263,4.67,88,0.04,1.75,14,107,101,351,0.53,65,0.24,0.084,0,0.162,0.46,2.5
Masa harina,"Masa harina, cooked",56201600,0,0,20.5,0,2.2,1.7,1,0,1.393,2.26,0,0.109,2.8,0.43,74.94,0.267,0.461,0.142,0.99,44,0.078,1.33,27,62,70,283,0.5,0,0,0.114,0,0.182,0.03,0
Millet,"Millet, NS as to fat",56201990,2,0,23.57,0,11.2,1.3,70,0,1.324,3.5,0,0.082,0.9,0.13,71.1,0.183,0.506,0.171,1,3,0.16,0.63,44,100,62,168,0.91,0,0,0.108,0,0.106,0.02,0.3
Millet,"Millet, no added fat",56202000,2,0,23.57,0,11.2,1.3,70,0,1.324,3.5,0,0.082,0.9,0.13,71.1,0.183,0.506,0.171,1,3,0.16,0.63,44,100,62,168,0.91,0,0,0.108,0,0.106,0.02,0.3
Millet,"Millet, fat added",56202100,34,0,22.39,0,11.1,1.2,66,0,1.256,3.32,40,0.079,0.8,0.12,69.36,1.18,1.856,0.791,4.05,4,0.152,0.6,42,95,60,194,0.86,43,0,0.297,0,0.1,1.12,5.6
Oatmeal,"Oatmeal, from fast food, plain",56202900,3,0,11.9,4,9,1.7,27,0,0.184,2.6,12,0.048,5.3,0.69,82.3,0.75,0.456,1.071,2.54,25,0.072,0.68,25,77,74,93,0.67,12,0.02,0.021,0.1,0.065,0.1,0.5
Oatmeal,"Oatmeal, from fast food, maple flavored",56202905,3,0,20.34,4,8.5,1.6,25,0,0.179,2.4,11,0.044,4.9,9.95,74.1,0.687,0.418,0.982,2.33,31,0.071,0.7,24,71,81,163,0.62,11,0.02,0.023,0.1,0.06,0.09,0.5
Oatmeal,"Oatmeal, from fast food, fruit flavored",56202910,5,1,24.56,4,8.5,1.9,29,0,0.211,2.28,10,0.046,4.5,14.22,70.19,0.628,0.385,0.889,2.14,31,0.076,0.7,23,68,105,147,0.57,10,0.02,0.03,0.4,0.059,0.17,0.9
Oatmeal,"Oatmeal, from fast food, other flavors",56202920,3,0,20.34,4,8.5,1.6,25,0,0.179,2.4,11,0.044,4.9,9.95,74.1,0.687,0.418,0.982,2.33,31,0.071,0.7,24,71,81,163,0.62,11,0.02,0.023,0.1,0.06,0.09,0.5
Oatmeal,"Oatmeal, NS as to regular, quick, or instant, NS as to fat",56202960,7,0,11.17,3,7,1.7,27,0,0.168,2.18,15,0.024,4.8,0.16,83.44,0.786,0.631,0.924,2.61,12,0.071,0.67,24,65,57,82,0.61,15,0,0.038,0,0.061,0.25,1.2
Oatmeal,"Oatmeal, NS as to regular, quick, or instant, no added fat",56203000,0,0,11.36,0,6.8,1.7,27,0,0.17,2.21,0,0.023,4.8,0.17,84.77,0.332,0.386,0.186,1.09,12,0.072,0.68,24,65,58,70,0.62,0,0,0.015,0,0.062,0.07,0.3
Oatmeal,"Oatmeal, NS as to regular, quick, or instant, fat added",56203040,7,0,11.17,3,7,1.7,27,0,0.168,2.18,15,0.024,4.8,0.16,83.44,0.786,0.631,0.924,2.61,12,0.071,0.67,24,65,57,82,0.61,15,0,0.038,0,0.061,0.25,1.2
Oatmeal,"Oatmeal, regular or quick, made with water, NS as to fat",56203055,7,0,11.17,3,7,1.7,27,0,0.168,2.18,15,0.024,4.8,0.16,83.44,0.786,0.631,0.924,2.61,12,0.071,0.67,24,65,57,82,0.61,15,0,0.038,0,0.061,0.25,1.2
Oatmeal,"Oatmeal, regular or quick, made with water, no added fat",56203056,0,0,11.36,0,6.8,1.7,27,0,0.17,2.21,0,0.023,4.8,0.17,84.77,0.332,0.386,0.186,1.09,12,0.072,0.68,24,65,58,70,0.62,0,0,0.015,0,0.062,0.07,0.3
Oatmeal,"Oatmeal, regular or quick, made with water, fat added",56203057,7,0,11.17,3,7,1.7,27,0,0.168,2.18,15,0.024,4.8,0.16,83.44,0.786,0.631,0.924,2.61,12,0.071,0.67,24,65,57,82,0.61,15,0,0.038,0,0.061,0.25,1.2
Oatmeal,"Oatmeal, regular or quick, made with milk, NS as to fat",56203065,11,0,15.99,11,23.8,1.7,27,0,0.276,5.48,72,0.159,6.7,5,72.7,1.208,0.695,2.076,4.59,133,0.062,0.67,35,166,212,117,1.02,73,0.53,0.094,0.1,0.114,0.28,1.4
Oatmeal,"Oatmeal, regular or quick, made with milk, no added fat",56203066,4,0,16.27,8,23.9,1.7,27,0,0.281,5.57,59,0.161,6.8,5.09,73.83,0.761,0.451,1.358,3.1,135,0.063,0.68,35,169,216,105,1.04,59,0.54,0.073,0.1,0.116,0.1,0.5
Oatmeal,"Oatmeal, regular or quick, made with milk, fat added",56203067,11,0,15.99,11,23.8,1.7,27,0,0.276,5.48,72,0.159,6.7,5,72.7,1.208,0.695,2.076,4.59,133,0.062,0.67,35,166,212,117,1.02,73,0.53,0.094,0.1,0.114,0.28,1.4
Oatmeal,"Oatmeal, regular or quick, made with non-dairy milk, NS as to fat",56203075,8,0,14.88,3,15.5,1.8,27,0,0.337,3.21,91,0.085,5.5,3.16,76.94,1.266,1.034,1.159,3.77,171,0.123,0.98,31,83,136,138,0.72,91,0.28,0.047,0,0.069,2.02,2.1
Oatmeal,"Oatmeal, regular or quick, made with non-dairy milk, no added fat",56203076,1,0,15.14,0,15.4,1.9,27,0,0.342,3.26,77,0.086,5.6,3.22,78.16,0.821,0.797,0.425,2.27,174,0.125,1,31,84,138,127,0.73,77,0.28,0.024,0,0.07,1.88,1.2
Oatmeal,"Oatmeal, regular or quick, made with non-dairy milk, fat added",56203077,8,0,14.88,3,15.5,1.8,27,0,0.337,3.21,91,0.085,5.5,3.16,76.94,1.266,1.034,1.159,3.77,171,0.123,0.98,31,83,136,138,0.72,91,0.28,0.047,0,0.069,2.02,2.1
Oatmeal,"Oatmeal, instant, plain, made with water, NS as to fat",56203085,11,0,12.74,4,5.6,1.8,0,0,0.181,2.2,164,0.01,4.3,0.28,80.72,1.154,0.862,1.422,3.7,67,0.074,4.53,24,78,68,65,0.47,165,0,0.052,0,0.073,0.38,1.8
Oatmeal,"Oatmeal, instant, plain, made with water, no added fat",56203086,0,0,13.15,0,5.2,1.9,0,0,0.186,2.26,146,0.009,4.4,0.28,82.69,0.44,0.479,0.255,1.3,69,0.076,4.68,25,80,69,45,0.48,146,0,0.015,0,0.076,0.1,0.4
Oatmeal,"Oatmeal, instant, plain, made with water, fat added",56203087,11,0,12.74,4,5.6,1.8,0,0,0.181,2.2,164,0.01,4.3,0.28,80.72,1.154,0.862,1.422,3.7,67,0.074,4.53,24,78,68,65,0.47,165,0,0.052,0,0.073,0.38,1.8
Oatmeal,"Oatmeal, instant, plain, made with milk, NS as to fat",56203095,14,0,16.56,11,18.9,1.8,0,0,0.267,4.82,210,0.117,5.8,4.11,72.21,1.489,0.913,2.335,5.27,163,0.067,4.53,33,159,191,92,0.79,212,0.42,0.096,0.1,0.116,0.4,1.9
Oatmeal,"Oatmeal, instant, plain, made with milk, no added fat",56203096,3,0,17.1,7,19,1.9,0,0,0.275,4.96,193,0.12,5.9,4.25,73.88,0.785,0.532,1.198,2.92,168,0.069,4.68,34,163,196,73,0.82,194,0.43,0.061,0.1,0.12,0.12,0.5
Oatmeal,"Oatmeal,  instant, plain, made with milk, fat added",56203097,14,0,16.56,11,18.9,1.8,0,0,0.267,4.82,210,0.117,5.8,4.11,72.21,1.489,0.913,2.335,5.27,163,0.067,4.53,33,159,191,92,0.79,212,0.42,0.096,0.1,0.116,0.4,1.9
Oatmeal,"Oatmeal, instant, plain, made with non-dairy milk, NS as to fat",56203105,12,0,15.67,4,12.3,2,0,0,0.315,3.02,225,0.058,4.9,2.65,75.57,1.535,1.182,1.608,4.62,193,0.115,4.78,30,93,130,109,0.55,226,0.22,0.058,0,0.08,1.78,2.5
Oatmeal,"Oatmeal, instant, plain, made with non-dairy milk, no added fat",56203106,0,0,16.19,0,12.2,2,0,0,0.325,3.1,208,0.059,5,2.74,77.36,0.833,0.81,0.447,2.26,199,0.118,4.94,31,95,134,91,0.57,208,0.23,0.022,0,0.083,1.55,1.1
Oatmeal,"Oatmeal, instant, plain, made with non-dairy milk, fat added",56203107,12,0,15.67,4,12.3,2,0,0,0.315,3.02,225,0.058,4.9,2.65,75.57,1.535,1.182,1.608,4.62,193,0.115,4.78,30,93,130,109,0.55,226,0.22,0.058,0,0.08,1.78,2.5
Oatmeal,"Oatmeal, instant, maple flavored, NS as to fat",56203125,11,0,19.64,4,6.2,1.8,15,0,2.855,2.38,198,0.245,4.3,7.75,73.67,1.03,0.773,1.27,3.43,69,0.069,2.65,24,79,93,152,0.45,199,0,0.408,0,0.246,0.39,1.7
Oatmeal,"Oatmeal, instant, maple flavored, no added fat",56203130,1,0,20.23,0,5.9,1.9,15,0,2.942,2.44,183,0.251,4.4,7.99,75.23,0.378,0.422,0.205,1.25,70,0.071,2.73,24,80,95,136,0.46,183,0,0.386,0,0.254,0.14,0.4
Oatmeal,"Oatmeal, instant, maple flavored, fat added",56203135,11,0,19.64,4,6.2,1.8,15,0,2.855,2.38,198,0.245,4.3,7.75,73.67,1.03,0.773,1.27,3.43,69,0.069,2.65,24,79,93,152,0.45,199,0,0.408,0,0.246,0.39,1.7
Oatmeal,"Oatmeal, instant, fruit flavored, NS as to fat",56203150,11,0,19.51,4,6.2,1.9,14,0,2.734,2.29,190,0.235,4.1,8.07,73.97,1.013,0.755,1.261,3.38,66,0.068,2.55,23,75,94,147,0.43,191,0,0.392,0,0.235,0.39,1.7
Oatmeal,"Oatmeal, instant, fruit flavored, no added fat",56203155,1,0,20.09,0,5.9,1.9,15,0,2.816,2.34,174,0.241,4.2,8.32,75.55,0.36,0.404,0.196,1.19,67,0.07,2.62,24,77,96,131,0.44,174,0,0.37,0,0.242,0.14,0.4
Oatmeal,"Oatmeal, instant, fruit flavored, fat added",56203160,11,0,19.51,4,6.2,1.9,14,0,2.734,2.29,190,0.235,4.1,8.07,73.97,1.013,0.755,1.261,3.38,66,0.068,2.55,23,75,94,147,0.43,191,0,0.392,0,0.235,0.39,1.7
Oatmeal,"Oatmeal, instant, other flavors, NS as to fat",56203170,11,0,19.64,4,6.2,1.8,15,0,2.855,2.38,198,0.245,4.3,7.75,73.67,1.03,0.773,1.27,3.43,69,0.069,2.65,24,79,93,152,0.45,199,0,0.408,0,0.246,0.39,1.7
